SECTION ID,HIGHWAY,SECTION,SECTION LENGTH,SECTION DESCRIPTION,Date,DESCRIPTION,GROUP,TYPE,COUNTY,PTRUCKS,ADT,AADT,DIRECTION,85PCT,PRIORITY_POINTS
8023,8,23,8.04,VIRGINIA RD (SOUTH MILFORD) TO LAKE TORMENT RD (LAKE MUNRO),06/24/2009,1 KM SOUTH OF VICTORY RD,D,TC,ANN,nan,497.0,450.0,nan,nan,nan
8023,8,23,8.04,VIRGINIA RD (SOUTH MILFORD) TO LAKE TORMENT RD (LAKE MUNRO),10/05/2006,1 KM SOUTH OF VICTORY RD,D,TC,ANN,nan,745.0,700.0,nan,nan,nan
8025,8,25,15.65,LAKE TORMENT RD (LAKE MUNRO) TO MAITLAND BRIDGE,06/06/2018,MAITLAND BRIDGE (NB) (LOOPS),D,VC,ANN,11.0,314.0,290.0,N,nan,nan
8025,8,25,15.65,LAKE TORMENT RD (LAKE MUNRO) TO MAITLAND BRIDGE,06/06/2018,MAITLAND BRIDGE (SB) (LOOPS),D,VC,ANN,10.0,292.0,270.0,S,nan,nan
8025,8,25,15.65,LAKE TORMENT RD (LAKE MUNRO) TO MAITLAND BRIDGE,09/13/2016,MAITLAND BRIDGE (NB) (LOOPS),D,TC,ANN,nan,725.0,680.0,N,nan,nan
8025,8,25,15.65,LAKE TORMENT RD (LAKE MUNRO) TO MAITLAND BRIDGE,09/13/2016,MAITLAND BRIDGE (SB) (LOOPS),D,TC,ANN,nan,681.0,640.0,S,nan,nan
8025,8,25,15.65,LAKE TORMENT RD (LAKE MUNRO) TO MAITLAND BRIDGE,07/08/2015,MAITLAND BRIDGE (LOOPS),D,TC,ANN,nan,937.0,710.0,nan,nan,nan
8025,8,25,15.65,LAKE TORMENT RD (LAKE MUNRO) TO MAITLAND BRIDGE,05/07/2009,MAITLAND BRIDGE (LOOPS),D,VC,ANN,15.0,516.0,510.0,nan,89.0,nan
8025,8,25,15.65,LAKE TORMENT RD (LAKE MUNRO) TO MAITLAND BRIDGE,10/05/2006,MAITLAND BRIDGE (LOOPS),D,VC,ANN,18.0,717.0,670.0,nan,nan,nan
8025,8,25,15.65,LAKE TORMENT RD (LAKE MUNRO) TO MAITLAND BRIDGE,08/18/2005,MAITLAND BRIDGE (LOOPS),D,VC,ANN,12.0,972.0,710.0,nan,nan,nan
8030,8,30,7.54,MAITLAND BRIDGE TO NORTHFIELD RD (KEMPT),06/29/2021,1 KM NORTH OF KEMPT,C,TC,QUE,nan,1092.0,880.0,nan,nan,nan
8030,8,30,7.54,MAITLAND BRIDGE TO NORTHFIELD RD (KEMPT),06/06/2018,1 KM NORTH OF KEMPT,C,TC,QUE,nan,779.0,730.0,nan,nan,nan
8030,8,30,7.54,MAITLAND BRIDGE TO NORTHFIELD RD (KEMPT),07/08/2015,1 KM NORTH OF KEMPT,C,TC,QUE,nan,1086.0,840.0,nan,nan,nan
8030,8,30,7.54,MAITLAND BRIDGE TO NORTHFIELD RD (KEMPT),07/18/2012,1 KM NORTH OF KEMPT,C,TC,QUE,nan,1120.0,870.0,nan,nan,nan
8030,8,30,7.54,MAITLAND BRIDGE TO NORTHFIELD RD (KEMPT),06/24/2009,1 KM NORTH OF KEMPT (NB),C,VC,QUE,13.0,310.0,250.0,N,nan,nan
8030,8,30,7.54,MAITLAND BRIDGE TO NORTHFIELD RD (KEMPT),06/24/2009,1 KM NORTH OF KEMPT (SB),C,VC,QUE,12.0,316.0,260.0,S,nan,nan
8030,8,30,7.54,MAITLAND BRIDGE TO NORTHFIELD RD (KEMPT),10/12/2006,200 M SOUTH OF NORTHFIELD RD,C,TC,ANN,nan,922.0,860.0,nan,nan,nan
8030,8,30,7.54,MAITLAND BRIDGE TO NORTHFIELD RD (KEMPT),06/21/2006,1 KM NORTH OF KEMPT,C,TC,QUE,nan,794.0,710.0,nan,nan,nan
8032,8,32,9.98,NORTHFIELD RD (KEMPT) TO HIBERNIA RD (CALEDONIA),07/06/2021,JUST SOUTH OF OLD HARMONY RD,C,TC,QUE,nan,1674.0,1290.0,nan,nan,nan
8032,8,32,9.98,NORTHFIELD RD (KEMPT) TO HIBERNIA RD (CALEDONIA),06/06/2018,JUST SOUTH OF OLD HARMONY RD,C,TC,QUE,nan,1602.0,1500.0,nan,nan,nan
8032,8,32,9.98,NORTHFIELD RD (KEMPT) TO HIBERNIA RD (CALEDONIA),07/08/2015,JUST SOUTH OF OLD HARMONY RD,C,TC,QUE,nan,1755.0,1360.0,nan,nan,nan
8032,8,32,9.98,NORTHFIELD RD (KEMPT) TO HIBERNIA RD (CALEDONIA),07/18/2012,JUST SOUTH OF OLD HARMONY RD,C,TC,QUE,nan,1725.0,1350.0,nan,nan,nan
8032,8,32,9.98,NORTHFIELD RD (KEMPT) TO HIBERNIA RD (CALEDONIA),06/24/2009,JUST SOUTH OF OLD HARMONY RD,C,TC,QUE,nan,1452.0,1190.0,nan,nan,nan
8032,8,32,9.98,NORTHFIELD RD (KEMPT) TO HIBERNIA RD (CALEDONIA),06/21/2006,JUST SOUTH OF OLD HARMONY RD (SB),C,VC,QUE,8.0,681.0,610.0,S,nan,nan
8032,8,32,9.98,NORTHFIELD RD (KEMPT) TO HIBERNIA RD (CALEDONIA),06/21/2006,JUST SOUTH OF OLD HARMONY RD (NB),C,VC,QUE,8.0,681.0,310.0,N,nan,nan
8034,8,34,4.91,HIBERNIA RD (CALEDONIA) TO RTE 208 (SOUTH BROOKFIELD),09/14/2021,2 KM NORTH OF RTE 208,C,TC,QUE,nan,1970.0,1750.0,nan,nan,nan
8034,8,34,4.91,HIBERNIA RD (CALEDONIA) TO RTE 208 (SOUTH BROOKFIELD),06/06/2018,2 KM NORTH OF RTE 208 (SB),C,VC,QUE,8.0,824.0,770.0,S,nan,nan
8034,8,34,4.91,HIBERNIA RD (CALEDONIA) TO RTE 208 (SOUTH BROOKFIELD),06/06/2018,2 KM NORTH OF RTE 208 (NB),C,VC,QUE,7.0,860.0,800.0,N,nan,nan
8034,8,34,4.91,HIBERNIA RD (CALEDONIA) TO RTE 208 (SOUTH BROOKFIELD),07/08/2015,2 KM NORTH OF RTE 208,C,TC,QUE,nan,1727.0,1340.0,nan,nan,nan
8034,8,34,4.91,HIBERNIA RD (CALEDONIA) TO RTE 208 (SOUTH BROOKFIELD),07/18/2012,2 KM NORTH OF RTE 208,C,TC,QUE,nan,1866.0,1460.0,nan,nan,nan
8034,8,34,4.91,HIBERNIA RD (CALEDONIA) TO RTE 208 (SOUTH BROOKFIELD),06/24/2009,2 KM NORTH OF RTE 208 (NB),C,VC,QUE,9.0,803.0,660.0,N,nan,nan
8034,8,34,4.91,HIBERNIA RD (CALEDONIA) TO RTE 208 (SOUTH BROOKFIELD),06/24/2009,2 KM NORTH OF RTE 208 (SB),C,VC,QUE,11.0,782.0,640.0,S,nan,nan
8034,8,34,4.91,HIBERNIA RD (CALEDONIA) TO RTE 208 (SOUTH BROOKFIELD),06/21/2006,2 KM NORTH OF RTE 208,C,TC,QUE,nan,17911.0,1590.0,nan,nan,nan
8034,8,34,4.91,HIBERNIA RD (CALEDONIA) TO RTE 208 (SOUTH BROOKFIELD),07/21/2005,NORTH OF RTE 208 - NEAR ACKER RD,C,TC,QUE,nan,2076.0,1540.0,nan,nan,nan
8035,8,35,5.92,RTE 208 (SOUTH BROOKFIELD) TO HIBERNIA RD (SOUTH BROOKFIELD),07/06/2021,JUST NORTH OF ECHO LODGE RD,C,TC,QUE,nan,887.0,680.0,nan,nan,nan
8035,8,35,5.92,RTE 208 (SOUTH BROOKFIELD) TO HIBERNIA RD (SOUTH BROOKFIELD),06/13/2018,JUST NORTH OF ECHO LODGE RD,C,TC,QUE,nan,742.0,704.0,nan,nan,nan
8035,8,35,5.92,RTE 208 (SOUTH BROOKFIELD) TO HIBERNIA RD (SOUTH BROOKFIELD),06/17/2015,JUST NORTH OF ECHO LODGE RD,C,TC,QUE,nan,740.0,640.0,nan,nan,nan
8035,8,35,5.92,RTE 208 (SOUTH BROOKFIELD) TO HIBERNIA RD (SOUTH BROOKFIELD),07/18/2012,"JUST NORTH OF ECHO LODGE RD (NB)

THBOUND)",C,VC,QUE,12.0,380.0,300.0,N,nan,nan
8035,8,35,5.92,RTE 208 (SOUTH BROOKFIELD) TO HIBERNIA RD (SOUTH BROOKFIELD),07/18/2012,JUST NORTH OF ECHO LODGE RD (SB),C,VC,QUE,12.0,364.0,280.0,S,nan,nan
8035,8,35,5.92,RTE 208 (SOUTH BROOKFIELD) TO HIBERNIA RD (SOUTH BROOKFIELD),07/08/2009,JUST NORTH OF ECHO LODGE RD,C,TC,QUE,nan,662.0,500.0,nan,nan,nan
8035,8,35,5.92,RTE 208 (SOUTH BROOKFIELD) TO HIBERNIA RD (SOUTH BROOKFIELD),06/21/2006,JUST NORTH OF ECHO LODGE RD,C,TC,QUE,nan,730.0,650.0,nan,nan,nan
8037,8,37,9.78,HIBERNIA RD (SOUTH BROOKFIELD) TO CHAPEL HILL DR (PLEASANTFIELD),07/06/2021,5 KM NORTH OF CHAPEL HILL DR,C,TC,QUE,nan,842.0,650.0,nan,nan,nan
8037,8,37,9.78,HIBERNIA RD (SOUTH BROOKFIELD) TO CHAPEL HILL DR (PLEASANTFIELD),06/13/2018,5 KM NORTH OF CHAPEL HILL DR,C,TC,QUE,nan,777.0,737.0,nan,nan,nan
8037,8,37,9.78,HIBERNIA RD (SOUTH BROOKFIELD) TO CHAPEL HILL DR (PLEASANTFIELD),06/17/2015,5 KM NORTH OF CHAPEL HILL DR (SB),C,VC,QUE,10.0,294.0,250.0,S,nan,nan
8037,8,37,9.78,HIBERNIA RD (SOUTH BROOKFIELD) TO CHAPEL HILL DR (PLEASANTFIELD),06/17/2015,5 KM NORTH OF CHAPEL HILL DR (NB),C,VC,QUE,9.0,301.0,260.0,N,nan,nan
8037,8,37,9.78,HIBERNIA RD (SOUTH BROOKFIELD) TO CHAPEL HILL DR (PLEASANTFIELD),07/18/2012,5 KM NORTH OF CHAPEL HILL DR,C,TC,QUE,nan,767.0,600.0,nan,nan,nan
8037,8,37,9.78,HIBERNIA RD (SOUTH BROOKFIELD) TO CHAPEL HILL DR (PLEASANTFIELD),06/24/2009,5 KM NORTH OF CHAPEL HILL DR,C,TC,QUE,nan,539.0,440.0,nan,nan,nan
8037,8,37,9.78,HIBERNIA RD (SOUTH BROOKFIELD) TO CHAPEL HILL DR (PLEASANTFIELD),06/21/2006,5 KM NORTH OF CHAPEL HILL DR (NB),C,VC,QUE,13.0,252.0,220.0,N,nan,nan
8037,8,37,9.78,HIBERNIA RD (SOUTH BROOKFIELD) TO CHAPEL HILL DR (PLEASANTFIELD),06/21/2006,5 KM NORTH OF CHAPEL HILL DR (SB),C,VC,QUE,14.0,250.0,220.0,S,nan,nan
8038,8,38,7.48,CHAPEL HILL DR (PLEASANTFIELD) TO RTE 210 (MIDDLEFIELD),06/29/2021,2.5 KM NORTH OF MIDDLEFIELD RD,C,TC,QUE,nan,760.0,610.0,nan,nan,nan
8038,8,38,7.48,CHAPEL HILL DR (PLEASANTFIELD) TO RTE 210 (MIDDLEFIELD),06/13/2018,2.5 KM NORTH OF MIDDLEFIELD RD (SB),C,VC,QUE,11.0,344.0,330.0,S,nan,nan
8038,8,38,7.48,CHAPEL HILL DR (PLEASANTFIELD) TO RTE 210 (MIDDLEFIELD),06/13/2018,2.5 KM NORTH OF MIDDLEFIELD RD (NB),C,VC,QUE,9.0,347.0,330.0,N,nan,nan
8038,8,38,7.48,CHAPEL HILL DR (PLEASANTFIELD) TO RTE 210 (MIDDLEFIELD),06/17/2015,2.5 KM NORTH OF MIDDLEFIELD RD,C,TC,QUE,nan,721.0,620.0,nan,nan,nan
8038,8,38,7.48,CHAPEL HILL DR (PLEASANTFIELD) TO RTE 210 (MIDDLEFIELD),07/18/2012,2.5 KM NORTH OF MIDDLEFIELD RD,C,TC,QUE,nan,750.0,590.0,nan,nan,nan
8038,8,38,7.48,CHAPEL HILL DR (PLEASANTFIELD) TO RTE 210 (MIDDLEFIELD),07/08/2009,2.5 KM NORTH OF MIDDLEFIELD RD (SB),C,VC,QUE,8.0,262.0,200.0,S,nan,nan
8038,8,38,7.48,CHAPEL HILL DR (PLEASANTFIELD) TO RTE 210 (MIDDLEFIELD),07/08/2009,2.5 KM NORTH OF MIDDLEFIELD RD (NB),C,VC,QUE,8.0,282.0,210.0,N,nan,nan
8038,8,38,7.48,CHAPEL HILL DR (PLEASANTFIELD) TO RTE 210 (MIDDLEFIELD),06/21/2006,2.5 KM NORTH OF MIDDLEFIELD RD,C,TC,QUE,nan,610.0,540.0,nan,nan,nan
8040,8,40,11.1,RTE 210 (MIDDLEFIELD) TO EIGHT MILE RD,06/29/2021,2 KM NORTH OF EIGHT MILE RD,C,TC,QUE,nan,1458.0,1170.0,nan,nan,nan
8040,8,40,11.1,RTE 210 (MIDDLEFIELD) TO EIGHT MILE RD,06/13/2018,2 KM NORTH OF EIGHT MILE RD,C,TC,QUE,nan,1419.0,1350.0,nan,nan,nan
8040,8,40,11.1,RTE 210 (MIDDLEFIELD) TO EIGHT MILE RD,06/24/2015,2 KM NORTH OF EIGHT MILE RD,C,TC,QUE,nan,1159.0,950.0,nan,nan,nan
8040,8,40,11.1,RTE 210 (MIDDLEFIELD) TO EIGHT MILE RD,07/18/2012,2 KM NORTH OF EIGHT MILE RD,C,TC,QUE,nan,1249.0,970.0,nan,nan,nan
8040,8,40,11.1,RTE 210 (MIDDLEFIELD) TO EIGHT MILE RD,08/24/2009,2 KM NORTH OF EIGHT MILE RD,C,TC,QUE,nan,1266.0,970.0,nan,nan,nan
8040,8,40,11.1,RTE 210 (MIDDLEFIELD) TO EIGHT MILE RD,06/21/2006,2 KM NORTH OF EIGHT MILE RD,C,TC,QUE,nan,954.0,850.0,nan,nan,nan
8045,8,45,4.49,EIGHT MILE RD TO RIVER RD (MILTON),06/29/2021,2.5 KM NORTH OF RIVER RD,C,TC,QUE,nan,1510.0,1220.0,nan,nan,nan
8045,8,45,4.49,EIGHT MILE RD TO RIVER RD (MILTON),06/13/2018,2.5 KM NORTH OF RIVER RD,C,TC,QUE,nan,1437.0,1364.0,nan,nan,nan
8045,8,45,4.49,EIGHT MILE RD TO RIVER RD (MILTON),06/17/2015,2.5 KM NORTH OF RIVER RD (NB),C,VC,QUE,10.0,526.0,450.0,N,nan,nan
8045,8,45,4.49,EIGHT MILE RD TO RIVER RD (MILTON),06/17/2015,2.5 KM NORTH OF RIVER RD (SB),C,VC,QUE,10.0,526.0,450.0,S,nan,nan
8045,8,45,4.49,EIGHT MILE RD TO RIVER RD (MILTON),07/18/2012,2.5 KM NORTH OF RIVER RD,C,TC,QUE,nan,1266.0,990.0,nan,nan,nan
8045,8,45,4.49,EIGHT MILE RD TO RIVER RD (MILTON),08/19/2009,2.5 KM NORTH OF RIVER RD,C,TC,QUE,nan,1480.0,1080.0,nan,nan,nan
8045,8,45,4.49,EIGHT MILE RD TO RIVER RD (MILTON),06/21/2006,2.5 KM NORTH OF RIVER RD,C,TC,QUE,nan,979.0,870.0,nan,nan,nan
8050,8,50,5.36,RIVER RD (MILTON) TO LIVERPOOL TOWN LINE,06/29/2021,0.25 KM NORTH OF HWY 103 INTER/C,C,TC,QUE,nan,4085.0,3290.0,nan,nan,nan
8050,8,50,5.36,RIVER RD (MILTON) TO LIVERPOOL TOWN LINE,06/13/2018,0.25 KM NORTH OF HWY 103 INTER/C,C,TC,QUE,nan,4411.0,4190.0,nan,nan,nan
8050,8,50,5.36,RIVER RD (MILTON) TO LIVERPOOL TOWN LINE,06/17/2015,0.25 KM NORTH OF HWY 103 INTER/C (NB),C,VC,QUE,6.0,1854.0,1590.0,N,nan,nan
8050,8,50,5.36,RIVER RD (MILTON) TO LIVERPOOL TOWN LINE,06/17/2015,0.25 KM NORTH OF HWY 103 INTER/C (SB),C,VC,QUE,6.0,1902.0,1640.0,S,nan,nan
8050,8,50,5.36,RIVER RD (MILTON) TO LIVERPOOL TOWN LINE,07/19/2012,0.25 KM NORTH OF HWY 103 INTER/C,C,TC,QUE,nan,5216.0,4070.0,nan,nan,nan
8050,8,50,5.36,RIVER RD (MILTON) TO LIVERPOOL TOWN LINE,08/19/2009,0.25 KM NORTH OF HWY 103 INTER/C,C,TC,QUE,nan,4607.0,3380.0,nan,nan,nan
8050,8,50,5.36,RIVER RD (MILTON) TO LIVERPOOL TOWN LINE,06/21/2006,0.25 KM NORTH OF HWY 103 INTER/C (NB),C,VC,QUE,6.0,1847.0,1640.0,N,nan,nan
8050,8,50,5.36,RIVER RD (MILTON) TO LIVERPOOL TOWN LINE,06/21/2006,0.25 KM NORTH OF HWY 103 INTER/C (SB),C,VC,QUE,5.0,1897.14,1690.0,S,nan,nan
10015,10,15,2.11,MIDDLETON TOWN LINE TO RTE 201 (NICTAUX),05/04/2021,1 KM NORTH OF RTE 201 (NB),A,VC,ANN,5.0,1146.0,1100.0,N,nan,nan
10015,10,15,2.11,MIDDLETON TOWN LINE TO RTE 201 (NICTAUX),05/04/2021,1 KM NORTH OF RTE 201 (SB),A,VC,ANN,4.0,1094.0,1050.0,S,nan,nan
10015,10,15,2.11,MIDDLETON TOWN LINE TO RTE 201 (NICTAUX),05/22/2018,1 KM NORTH OF RTE 201,A,TC,ANN,nan,3015.0,2900.0,nan,nan,nan
10015,10,15,2.11,MIDDLETON TOWN LINE TO RTE 201 (NICTAUX),07/14/2015,1 KM NORTH OF RTE 201,A,TC,ANN,nan,2932.0,2580.0,nan,nan,nan
10015,10,15,2.11,MIDDLETON TOWN LINE TO RTE 201 (NICTAUX),06/04/2012,1 KM NORTH OF RTE 201,A,TC,ANN,nan,2684.0,2520.0,nan,nan,nan
10015,10,15,2.11,MIDDLETON TOWN LINE TO RTE 201 (NICTAUX),06/16/2009,1 KM NORTH OF RTE 201 (SB),A,VC,ANN,4.0,1384.0,1230.0,S,nan,nan
10015,10,15,2.11,MIDDLETON TOWN LINE TO RTE 201 (NICTAUX),06/16/2009,1 KM NORTH OF RTE 201 (NB),A,VC,ANN,4.0,1420.0,1270.0,N,nan,nan
10015,10,15,2.11,MIDDLETON TOWN LINE TO RTE 201 (NICTAUX),09/18/2006,1 KM NORTH OF RTE 201,A,TC,ANN,nan,2811.0,2670.0,nan,nan,nan
10015,10,15,2.11,MIDDLETON TOWN LINE TO RTE 201 (NICTAUX),09/18/2006,JUST NORTH OF RTE 201,A,TC,ANN,nan,2811.0,2670.0,nan,nan,nan
10020,10,20,12.86,RTE 201 (NICTAUX) TO CRISP RD (ALBANY),07/07/2021,0.25 KM SOUTH OF NEILY RD (NB),C,VC,LUN,5.0,607.0,470.0,N,nan,nan
10020,10,20,12.86,RTE 201 (NICTAUX) TO CRISP RD (ALBANY),07/07/2021,0.25 KM SOUTH OF NEILY RD (SB),C,VC,LUN,4.0,609.0,470.0,S,nan,nan
10020,10,20,12.86,RTE 201 (NICTAUX) TO CRISP RD (ALBANY),05/22/2018,0.25 KM SOUTH OF NEILY RD,C,TC,ANN,nan,1039.0,1000.0,nan,nan,nan
10020,10,20,12.86,RTE 201 (NICTAUX) TO CRISP RD (ALBANY),07/14/2015,0.25 KM SOUTH OF NEILY RD,C,TC,ANN,nan,1264.0,980.0,nan,nan,nan
10020,10,20,12.86,RTE 201 (NICTAUX) TO CRISP RD (ALBANY),05/29/2012,0.25 KM SOUTH OF NEILY RD,C,TC,ANN,nan,884.0,810.0,nan,nan,nan
10020,10,20,12.86,RTE 201 (NICTAUX) TO CRISP RD (ALBANY),06/29/2009,0.25 KM SOUTH OF NEILY RD (NB),C,VC,ANN,10.0,461.0,350.0,N,nan,nan
10020,10,20,12.86,RTE 201 (NICTAUX) TO CRISP RD (ALBANY),06/29/2009,0.25 KM SOUTH OF NEILY RD (SB),C,VC,ANN,8.0,451.0,340.0,S,nan,nan
10020,10,20,12.86,RTE 201 (NICTAUX) TO CRISP RD (ALBANY),09/13/2006,0.25 KM NORTH OF NEILY RD,C,VC,ANN,6.0,874.0,790.0,nan,nan,nan
10020,10,20,12.86,RTE 201 (NICTAUX) TO CRISP RD (ALBANY),04/18/2005,JUST SOUTH OF RTE 201,C,TC,ANN,nan,2651.0,2780.0,nan,nan,nan
10025,10,25,4.94,CRISP RD (ALBANY) TO TROUT LAKE RD (ALBANY),07/07/2021,JUST SOUTH OF ALBANY STATION RD,C,TC,ANN,nan,1292.0,990.0,nan,nan,nan
10025,10,25,4.94,CRISP RD (ALBANY) TO TROUT LAKE RD (ALBANY),05/15/2018,JUST SOUTH OF ALBANY STATION RD,C,TC,ANN,nan,1089.0,1070.0,nan,nan,nan
10025,10,25,4.94,CRISP RD (ALBANY) TO TROUT LAKE RD (ALBANY),07/14/2015,JUST SOUTH OF ALBANY STATION RD,C,TC,ANN,nan,1253.0,970.0,nan,nan,nan
10025,10,25,4.94,CRISP RD (ALBANY) TO TROUT LAKE RD (ALBANY),05/29/2012,JUST SOUTH OF ALBANY STATION RD (NB),C,VC,ANN,7.0,414.0,380.0,N,nan,nan
10025,10,25,4.94,CRISP RD (ALBANY) TO TROUT LAKE RD (ALBANY),05/29/2012,JUST SOUTH OF ALBANY STATION RD (SB),C,VC,ANN,7.0,407.0,370.0,S,nan,nan
10025,10,25,4.94,CRISP RD (ALBANY) TO TROUT LAKE RD (ALBANY),06/29/2009,JUST SOUTH OF ALBANY STATION RD,C,TC,ANN,nan,904.0,690.0,nan,nan,nan
10025,10,25,4.94,CRISP RD (ALBANY) TO TROUT LAKE RD (ALBANY),09/03/2006,JUST SOUTH OF ALBANY STATION RD,C,TC,ANN,nan,933.0,840.0,nan,nan,nan
10028,10,28,7.32,TROUT LAKE RD (ALBANY) TO WEST DALHOUSIE RD (ALBANY CROSS),07/07/2021,JUST SOUTH OF SQUIRRELTOWN RD,B,TC,ANN,nan,904.0,760.0,nan,nan,nan
10028,10,28,7.32,TROUT LAKE RD (ALBANY) TO WEST DALHOUSIE RD (ALBANY CROSS),05/15/2018,JUST SOUTH OF SQUIRRELTOWN RD,B,TC,ANN,nan,789.0,760.0,nan,nan,nan
10028,10,28,7.32,TROUT LAKE RD (ALBANY) TO WEST DALHOUSIE RD (ALBANY CROSS),07/14/2015,JUST SOUTH OF SQUIRRELTOWN RD (NB),B,VC,ANN,7.0,423.0,360.0,N,nan,nan
10028,10,28,7.32,TROUT LAKE RD (ALBANY) TO WEST DALHOUSIE RD (ALBANY CROSS),07/14/2015,JUST SOUTH OF SQUIRRELTOWN RD (SB),B,VC,ANN,6.0,411.0,350.0,S,nan,nan
10028,10,28,7.32,TROUT LAKE RD (ALBANY) TO WEST DALHOUSIE RD (ALBANY CROSS),05/29/2012,JUST SOUTH OF SQUIRRELTOWN RD,B,TC,ANN,nan,628.0,580.0,nan,nan,nan
10028,10,28,7.32,TROUT LAKE RD (ALBANY) TO WEST DALHOUSIE RD (ALBANY CROSS),06/29/2009,JUST SOUTH OF SQUIRRELTOWN  RD,B,TC,ANN,nan,625.0,550.0,nan,nan,nan
10028,10,28,7.32,TROUT LAKE RD (ALBANY) TO WEST DALHOUSIE RD (ALBANY CROSS),09/13/2006,JUST SOUTH OF SQUIRRELTOWN RD,B,TC,ANN,nan,706.0,660.0,nan,nan,nan
10030,10,30,7.08,WEST DALHOUSIE RD (ALBANY CROSS) TO WOOD RD (DALHOUSIE),07/07/2021,3.5 KM SOUTH OF WEST DALHOUSIE RD,A,TC,ANN,nan,866.0,770.0,nan,nan,nan
10030,10,30,7.08,WEST DALHOUSIE RD (ALBANY CROSS) TO WOOD RD (DALHOUSIE),05/22/2018,3.5 KM SOUTH OF WEST DALHOUSIE RD,A,TC,ANN,nan,698.0,670.0,nan,nan,nan
10030,10,30,7.08,WEST DALHOUSIE RD (ALBANY CROSS) TO WOOD RD (DALHOUSIE),07/14/2015,3.5 KM SOUTH OF WEST DALHOUSIE RD,A,TC,ANN,nan,820.0,720.0,nan,nan,nan
10030,10,30,7.08,WEST DALHOUSIE RD (ALBANY CROSS) TO WOOD RD (DALHOUSIE),05/29/2012,3.5 KM SOUTH OF WEST DALHOUSIE RD,A,TC,ANN,nan,586.0,540.0,nan,nan,nan
10030,10,30,7.08,WEST DALHOUSIE RD (ALBANY CROSS) TO WOOD RD (DALHOUSIE),06/29/2009,3.5 KM SOUTH OF WEST DALHOUSIE RD (SB),A,VC,ANN,14.0,258.0,230.0,S,nan,nan
10030,10,30,7.08,WEST DALHOUSIE RD (ALBANY CROSS) TO WOOD RD (DALHOUSIE),06/29/2009,3.5 KM SOUTH OF WEST DALHOUSIE RD (NB),A,VC,ANN,10.0,252.0,220.0,N,nan,nan
10030,10,30,7.08,WEST DALHOUSIE RD (ALBANY CROSS) TO WOOD RD (DALHOUSIE),09/13/2006,3.5 KM SOUTH OF WEST DALHOUSIE RD,A,TC,ANN,nan,692.0,660.0,nan,nan,nan
10032,10,32,9.8,WOOD RD (DALHOUSIE) TO LAKE PLEASANT RD (SPRINGFIELD),05/22/2018,JUST NORTH OF RIDGE RD,A,TC,ANN,nan,725.0,700.0,nan,nan,nan
10032,10,32,9.8,WOOD RD (DALHOUSIE) TO LAKE PLEASANT RD (SPRINGFIELD),07/14/2015,JUST NORTH OF RIDGE RD (SB),A,VC,ANN,15.0,368.0,320.0,S,nan,nan
10032,10,32,9.8,WOOD RD (DALHOUSIE) TO LAKE PLEASANT RD (SPRINGFIELD),07/14/2015,JUST NORTH OF RIDGE RD (NB),A,VC,ANN,8.0,378.0,330.0,N,nan,nan
10032,10,32,9.8,WOOD RD (DALHOUSIE) TO LAKE PLEASANT RD (SPRINGFIELD),05/29/2012,JUST NORTH OF RIDGE RD,A,TC,ANN,nan,598.0,550.0,nan,nan,nan
10032,10,32,9.8,WOOD RD (DALHOUSIE) TO LAKE PLEASANT RD (SPRINGFIELD),09/21/2009,JUST NORTH OF RIDGE RD,A,TC,ANN,nan,644.0,620.0,nan,nan,nan
10032,10,32,9.8,WOOD RD (DALHOUSIE) TO LAKE PLEASANT RD (SPRINGFIELD),09/13/2006,JUST NORTH OF RIDGE RD,A,TC,ANN,nan,717.0,680.0,nan,nan,nan
10035,10,35,10.83,LAKE PLEASANT RD (SPRINGFIELD) TO NORTH RIVER RD (MEISENERS SECTION),07/07/2021,JUST NORTH OF NORTH RIVER RD (NB),A,VC,LUN,6.0,619.0,550.0,N,nan,nan
10035,10,35,10.83,LAKE PLEASANT RD (SPRINGFIELD) TO NORTH RIVER RD (MEISENERS SECTION),07/07/2021,ANNAPOLIS/LUNENBURG COUNTY LINE,A,TC,ANN,nan,1122.0,990.0,nan,nan,nan
10035,10,35,10.83,LAKE PLEASANT RD (SPRINGFIELD) TO NORTH RIVER RD (MEISENERS SECTION),07/07/2021,JUST NORTH OF NORTH RIVER RD (SB),A,VC,LUN,4.0,619.0,550.0,S,nan,nan
10035,10,35,10.83,LAKE PLEASANT RD (SPRINGFIELD) TO NORTH RIVER RD (MEISENERS SECTION),08/08/2018,ANNAPOLIS/LUNENBURG COUNTY LINE,A,TC,ANN,nan,1212.0,1070.0,nan,nan,nan
10035,10,35,10.83,LAKE PLEASANT RD (SPRINGFIELD) TO NORTH RIVER RD (MEISENERS SECTION),07/14/2015,ANNAPOLIS/LUNENBURG COUNTY LINE,A,TC,ANN,nan,1071.0,940.0,nan,nan,nan
10035,10,35,10.83,LAKE PLEASANT RD (SPRINGFIELD) TO NORTH RIVER RD (MEISENERS SECTION),07/26/2012,ANNAPOLIS/LUNENBURG COUNTY LINE,A,TC,ANN,nan,1232.0,1100.0,nan,nan,nan
10035,10,35,10.83,LAKE PLEASANT RD (SPRINGFIELD) TO NORTH RIVER RD (MEISENERS SECTION),06/29/2009,ANNAPOLIS/LUNENBURG COUNTY LINE,A,TC,ANN,nan,921.0,820.0,nan,nan,nan
